# NUMBER_1   ALPHA_SKY_1          DELTA_SKY_1           X_IMAGE_1    Y_IMAGE_1    XWIN_IMAGE_1         YWIN_IMAGE_1         XMODEL_IMAGE_1       YMODEL_IMAGE_1       FLUX_AUTO_1   FLUX_MODEL_1   FLUXERR_AUTO_1   FLUXERR_MODEL_1   MAG_AUTO_1   MAG_MODEL_1   MAGERR_AUTO_1   MAGERR_MODEL_1   FLUX_RADIUS_1   FLAGS_1   NITER_MODEL_1   NUMBER_2   ALPHA_SKY_2          DELTA_SKY_2           X_IMAGE_2    Y_IMAGE_2    XWIN_IMAGE_2         YWIN_IMAGE_2         XMODEL_IMAGE_2       YMODEL_IMAGE_2       FLUX_AUTO_2   FLUX_MODEL_2   FLUXERR_AUTO_2   FLUXERR_MODEL_2   MAG_AUTO_2   MAG_MODEL_2   MAGERR_AUTO_2   MAGERR_MODEL_2   FLUX_RADIUS_2   FLAGS_2   NITER_MODEL_2   Separation            
  399        244.2223661920979    -22.983028788628992   1003.2117    248.83975    1003.0580339441768   248.8635316973991    1003.0909091830254   248.87089851498604   914.0043      895.35333      63.498665        66.31375          16.27993     16.302315     0.07544773      0.08043387       4.6475596       0         39              367        244.22243128248144   -22.983042246695646   999.0826     248.89357    998.8839796656466    249.32619669948525   998.9767554067075    249.032017249614     2960.2063     2860.763       127.35473        212.67554         14.998196    15.0352955    0.046722163     0.080735676      8.210674        16        38              0.22109834287571367   
  400        244.2835731113464    -22.98422043841633    273.71863    244.94833    273.92381687899535   246.78863971959902   273.95708195120096   246.7222785949707    516.95325     456.5709       52.220917        45.855663         16.898672    17.03353      0.10970415      0.10907233       4.462671        2         109             370        244.28358358272226   -22.984132720573236   270.35498    246.47603    270.3249397999746    246.5752819050865    270.30381086468697   246.5456299185753    1861.8378     1675.7576      94.98085         83.82147          15.501646    15.6159725    0.05540182      0.05432177       5.385953        0         56              0.3176854910713878    
  401        244.23424839199612   -22.983285857636854   861.588      247.77509    861.4970140101758    247.9844206265022    861.5721183717251    247.84714080393314   168.51355     740.7186       23.747997        592.58875         18.115713    16.508167     0.153046        0.8688203        3.1088192       0         22              371        244.23426244098428   -22.983308546190667   858.08325    247.73364    858.1477289353952    247.55476455979382   858.0927136465907    247.53272086381912   666.8628      672.0638       52.019863        51.49398          16.61641     16.607975     0.08471543      0.08321005       3.7944267       0         88              0.09401809658825297   
  407        244.25049521098052   -22.984077420789074   667.853      240.60551    668.3409815306388    240.63815309965713   667.432036280632     240.97646731510758   1007.74884    1555.1998      71.043915        668.0607          16.17392     15.702835     0.07656044      0.4665085        6.2634587       0         28              374        244.25047048547546   -22.984018444414563   664.85065    241.66072    664.9646041843963    241.59055194755095   664.8694052696228    241.6183903813362    2644.3264     2703.2102      71.954926        105.25759         15.120712    15.096801     0.029551212     0.042286664      5.574035        3         33              0.22758009727676806   
  408        244.29040367599313   -22.984598736251254   192.25983    241.32036    192.45373334790918   242.28104347264303   192.49318063259125   242.06279027462006   565.0461      603.3904       53.027164        124.40888         16.802092    16.730804     0.10191647      0.22391482       5.056234        2         50              376        244.290421202655     -22.984529897735218   188.81795    242.62508    188.7899666048155    242.70290755190234   188.77002714574337   242.72942885756493   1102.4456     1036.1078      58.25034         53.857536         16.070608    16.137987     0.0573814       0.056450967      4.265091        0         44              0.25453519053560353   
  409        244.2488784518695    -22.98445907940702    687.0376     235.36113    687.0684583455462    235.33322098400123   687.0372253358364    235.3489463031292    2898.0652     2824.9731      64.20986         68.22645          15.02703     15.054765     0.02406154      0.026228186      4.50118         0         43              375        244.24881358990416   -22.984440945492594   684.5011     235.87624    683.8924860688822    235.47485207624877   683.9130506515503    235.48986434936523   10962.313     10501.919      104.8934         126.36498         13.576745    13.623328     0.010391441     0.013067362      5.810708        3         41              0.22465952864183286   
  410        244.28064525903707   -22.970077020729736   311.46216    427.44635    311.1608374315958    427.5152568674077    311.0697292089462    427.50707000494003   662.0075      641.20026      48.341698        56.317482         16.630144    16.664816     0.079302855     0.09538484       3.78889         0         51              258        244.280731441789     -22.9701074160919     307.21106    427.4272     307.29521307502773   427.3993126971385    307.2960298061371    427.3809187114239    2684.4292     2607.7307      68.877686        77.82492          15.10437     15.135843     0.02786483      0.032410502      4.882564        0         42              0.3058978040546511    
  415        244.29047568275513   -22.97020823967804    194.29912    427.57425    194.50672175781116   427.39447954657817   194.60492026805878   427.3438889980316    1173.6078     1326.8578      69.62795         195.93687         16.008493    15.875239     0.06443035      0.16036944       5.485996        0         32              262        244.29052851337954   -22.97023449904199    190.46152    427.6303     190.56882062752888   427.32642005941955   190.5551410317421    427.2082329392433    1715.767      1697.6056      84.60582         98.47461          15.590355    15.601909     0.053551514     0.062996626      5.219823        3         44              0.19899751373279964   
  416        244.277416545184     -22.984988554545847   346.91534    233.86139    346.8683597965906    233.89577766552577   347.1130384206772    233.87573963403702   42.337936     22.540367      10.562297        18.248205         19.615477    20.299898     0.2709309       0.87920266       0.37540478      0         102             380        244.27713649276302   -22.985021215011514   346.97577    233.7603     347.0141865144536    233.9771297747033    346.9767001811415    233.7630938887596    84.15985      162.15411      13.89669         75.249405         18.863737    18.15168      0.1793231       0.50397027       0.6567821       0         17              0.9355634115790893    
  420        244.28838209586564   -22.985512123394432   216.16179    229.12453    216.03165168896209   229.09773380699548   216.5792618393898    229.31297060847282   47.518456     55.261257      10.605998        92.091156         19.490145    19.326248     0.24239244      1.809785         0.452541        0         51              406        244.28810306702087   -22.985548582310056   216.22514    229.00668    216.22300317537002   229.01200382759254   216.23340934515      229.02091486379504   36.709698     20.110703      10.471854        16.421795         19.764547    20.417933     0.3097937       0.8867949        0.37517047      0         90              0.9340177822448594    
  421        244.26327033213323   -22.986657793425703   515.1188     209.6133     514.8561603097953    209.36295077704742   514.866541415453     209.3863821029663    6440.6807     6281.9575      71.86508         87.48031          14.159971    14.187063     0.012117582     0.01512325       4.5063224       0         45              417        244.26328458856304   -22.986661719266987   511.65137    209.9026     511.52401560821426   209.7391633426971    511.5276193320751    209.73412814736366   26115.92      25929.498      110.069046       128.57191         12.634237    12.642015     0.004577093     0.005384952      5.234662        0         35              0.04931636742502224   
  422        244.24400930919225   -22.985515205018537   744.83356    220.77304    745.0642215908526    220.80969575659444   745.0131249306723    220.80526085197926   1380.8379     1286.6335      54.319645        54.245125         15.8319435   15.908664     0.04272126      0.045786314      4.049765        0         33              386        244.2440132349374    -22.98552746540146    741.4603     220.89607    741.4920440827382    220.93752508448247   741.4431942105293    220.92642237991095   4418.546      4492.704       77.22042         99.82265          14.563302    14.545231     0.018979406     0.024129653      5.012964        3         39              0.04601503924847267   
  423        244.2955716366756    -22.98497113082759    130.61159    237.45766    130.44276478551038   237.45699669861492   130.48802465200424   237.5059249997139    1108.5369     1008.4045      67.67491         63.111187         16.070425    16.173214     0.06629906      0.06796752       4.6592736       0         45              378        244.295641439539     -22.98500521128169    126.53301    237.45566    126.57341183155977   237.67083126087465   126.56167411804199   237.69245451688766   1924.0933     1796.3782      90.23321         81.85859          15.465935    15.540506     0.05092958      0.04948759       5.357193        0         36              0.2618602442466347    
  424        244.23408278820992   -22.985897065539973   863.0224     213.94983    863.0357543362773    213.97320648999656   863.026034841314     213.97990158014      5387.446      5221.808       71.18038         67.278046         14.353844    14.387749     0.014348524     0.01399208       4.272829        0         39              402        244.2340639795646    -22.985891234690296   859.90674    214.27513    859.9810346060846    214.16565672476463   859.9801476895809    214.1602122336626    24389.9       24238.691      110.201675       114.3947          12.708475    12.715227     0.004906909     0.0051253857     5.3657823       0         29              0.0657743714097743    
  425        244.2713172175673    -22.98584700042862    419.41086    221.61304    418.8948419335683    222.2379373364154    419.0049959444441    222.19042658805847   476.33075     1266.0087      49.06898         1277.7003         16.98753     15.9262085    0.11187376      1.0960293        5.199746        0         35              382        244.27141647201063   -22.985873416366815   414.9416     221.64882    414.8987564635336    221.7153495623555    414.65793520212173   221.59127560257912   2434.4387     2493.6553      80.84942         143.9918          15.210504    15.184409     0.036066823     0.06270919       7.2508893       3         63              0.34241595797255575   
  426        244.24559923941914   -22.985986380730942   725.79395    214.97574    725.843978297315     214.84310005245138   725.8579602092505    214.845448538661     2942.4697     2791.7231      67.22432         66.63703          15.010521    15.067619     0.024810998     0.025922276      4.23237         0         56              387        244.24557298668367   -22.98600455044035    722.78       215.02182    722.8363678654919    215.04126123186325   722.808865070343     215.02443226985633   12652.041     12267.109      102.87192        132.61699         13.421099    13.454645     0.008830109     0.011740504      5.5976806       3         55              0.10885128205591513   
  427        244.25474437432646   -22.986027368690426   616.8279     216.17018    616.8441519154327    216.32998171493804   616.7276477515697    216.33638420701027   1032.8328     878.65326      60.711014        46.235825         16.147226    16.322756     0.06383624      0.05714667       3.9392216       0         90              388        244.25473252255864   -22.98603552588109    613.659      216.37454    614.3334856901646    216.18417420577092   613.9403948374093    216.4151230454445    4630.7363     3379.4136      143.47638        120.35302         14.512375    14.854397     0.03364807      0.038676348      6.731469        3         55              0.04904251519684308   
  428        244.22934505218595   -22.985100101072973   919.6338     223.3633     919.8150947234734    223.3294273419258    919.7757799774408    223.38999339938164   610.5405      465.6786       56.70283         40.36372          16.718014    17.012085     0.10086026      0.09413145       4.1463466       0         78              384        244.22934652845774   -22.985134472993103   916.26294    223.1575     916.3545484073463    223.1032135706       916.3398805260658    223.10402785986662   1244.1902     1236.229       53.26612         62.049877         15.939283    15.946253     0.0464937       0.054509453      4.466886        0         49              0.12383560204028503   
  430        244.26805662856543   -22.98658137329419    458.10925    211.49904    457.7411433611874    211.6229264242118    457.7263151407242    211.60190004110336   4562.2744     4477.5376      73.374626        95.65911          14.534348    14.554703     0.017466035     0.023201546      4.833155        2         54              443        244.26816133638738   -22.986645609364736   453.55975    211.03853    453.99868453599254   211.55674686812574   453.92454282194376   211.49521282315254   18353.904     17877.576      114.662056       158.22781         13.0171795   13.045729     0.006784551     0.0096117845     5.927589        3         38              0.41700995368500793   
  432        244.27377608742563   -22.986714462365093   389.93918    210.84575    390.17403053757977   211.23061258169272   390.117997251451     211.24875739216805   2803.7444     2703.9773      77.36296         99.605705         15.062955    15.102293     0.029965704     0.040004697      5.036184        0         32              418        244.2737706155033    -22.986750501477147   386.71677    210.74559    386.7954996890632    211.17358154142693   386.7642569988966    211.16259710490704   10393.967     10277.918      102.55163        139.34557         13.634547    13.646737     0.010714972     0.014723729      5.909877        3         39              0.1310020787327892    
  433        244.23953749888878   -22.98632144043512    797.94617    209.49239    798.1103535751621    209.26917937087805   798.0504658147693    209.2795130610466    699.665       671.02734      49.96179         53.616203         16.570076    16.61545      0.077549264     0.08677321       3.9809377       0         61              398        244.2395515848181    -22.986352987769383   794.43823    209.35652    794.5619155021317    209.37627189975433   794.5791183710098    209.38019832968712   2662.849      2356.005       90.961266        78.78467          15.113134    15.246059     0.03709708      0.036315776      5.1805305       0         63              0.12279060118820657   
  434        244.28093347693545   -22.98647226926596    304.71323    215.31436    304.58508568649256   215.23624025781962   304.5862492620945    215.2956762611866    1203.2357     1151.2599      50.443066        57.62017          15.981423    16.029367     0.04552821      0.054353934      4.827086        0         61              397        244.28096300392906   -22.98647832306334    301.09222    215.62868    301.2033862357602    215.55877734550657   301.18354891240597   215.54353454709053   4202.1167     4078.4307      80.19036         87.718285         14.61783     14.650268     0.020724492     0.023357527      5.633093        0         29              0.10025433071139307   
  435        244.25355623742604   -22.98694943688885    630.79504    204.01318    630.8657295577449    204.4443388356049    630.6719682216644    204.0357106141746    1908.139      1687.4274      80.73688         98.67572          15.480776    15.614238     0.04595066      0.063506044      5.725185        3         45              389        244.25351230183134   -22.986898607078817   628.01587    204.97295    627.8982650355443    204.8891794907644    627.7055831551552    204.49339598417282   4454.4897     4512.1636      88.725174        165.9138          14.554505    14.540538     0.021631105     0.039932594      6.488701        3         98              0.2338508807570455    
  436        244.29461138191704   -22.98701427640263    141.64188    210.83781    140.5802402250166    210.30309218453056   140.6006007194519    210.49125307798386   377.68774     445.70483      43.723473        61.249863         17.239468    17.059683     0.12572208      0.1492408        4.0166774       2         93              396        244.29476662481835   -22.987095791116197   136.528      210.23888    136.50550100420242   210.503464017661     136.39356648921967   210.48038229346275   1516.0901     1450.533       87.01952         80.64045          15.724688    15.772681     0.062333502     0.060374726      5.356947        0         50              0.592301224353946     
  437        244.2411573397833    -22.986300661609636   778.6513     210.06812    778.3637865653855    211.1281839626034    778.4506149888039    211.21113443374634   355.19794     318.7385       48.91899         39.016666         17.306124    17.423714     0.14956738      0.13293688       3.951793        2         69              395        244.24121984250448   -22.986192489340482   774.5984     211.75409    775.0409951340149    210.93333376915584   774.8598760068417    211.00022119283676   1307.9583     1222.0203      87.50475         108.72011         15.8850155   15.958804     0.07265535      0.09661872       5.740138        1         52              0.4410856873648293    
  438        244.2765232401833    -22.987409887623315   357.06805    202.3582     357.4257031714811    203.20680899145196   357.2719666361809    202.80958324670792   2153.9512     2012.4202      70.62893         67.64965          15.349211    15.423004     0.035610378     0.036507048      5.212507        0         59              399        244.27653964669312   -22.987483075668226   353.57965    201.79047    353.92926556135444   202.79164648334597   353.82737140357494   202.51174384355545   7434.888      7244.396       103.30861        111.03745         13.998314    14.026495     0.015090092     0.016645512      5.964938        0         46              0.2690289164937016    
  439        244.30298169183584   -22.987663979023047   41.7858      203.9751     41.948640841975894   203.985618813203     41.40692949295044    203.81455516815186   57.079273     97.11271       13.547287        46.86049          19.291105    18.714111     0.25775298      0.52403533       0.42783317      0         28              405        244.3026817813059    -22.987686465534583   42.117405    204.07953    42.02365667928883    204.04279134236745   42.33958888053894    204.02199080958962   91.82155      217.749        13.945829        138.97409         18.769138    17.83161      0.16494136      0.6931185        0.47847414      0         20              0.9972305756035419    
  441        244.26137389058132   -22.987654712034544   537.51013    196.35548    537.2369449772963    196.25732054554803   537.5451740920544    196.48168313503265   665.16296     652.0011       48.059853        63.55229          16.62498     16.646679     0.07846648      0.10585532       3.9282246       0         98              409        244.2613793957844    -22.987710242938423   534.13025    195.97171    533.9776836260105    195.89764460564783   533.945308573544     195.7377233505249    626.7996      894.3552       41.29601         199.15848         16.683678    16.297726     0.07154992      0.24183467       3.612805        0         33              0.2007420880802038    
  442        244.29704680408818   -22.987693382443474   112.48932    202.49919    111.62136166510791   201.11088722397992   111.29067701101303   200.35820257663727   169.62665     247.97914      23.605778        41.833477         18.108566    17.696262     0.15113117      0.18320556       2.8400264       2         85              403        244.29715058675174   -22.987768220266048   107.99165    201.98505    105.42799611030321   199.88754907431763   106.81525492668152   201.0559207201004    1046.6221     1880.4993      80.70786         835.1551          16.127026    15.490817     0.0837444       0.48230726       7.2515087       2         31              0.43690426136900573   
  443        244.253975247704     -22.987738643993083   625.6414     193.87828    624.8316895186946    194.4053777562345    624.9594043493271    194.51876670122147   1940.4457     2062.5408      75.07816         97.673            15.462547    15.396295     0.042018637     0.051428255      5.055156        3         86              390        244.2539825867491    -22.98772932262149    622.2411     194.31328    621.9598158206877    194.4630423451649    621.9457194246352    194.47594955563545   3498.0928     3537.277       76.82272         155.86615         14.816922    14.804828     0.02384999      0.047853373      5.6398773       3         66              0.04144454587211644   
  444        244.26749619257754   -22.988779897538553   464.33932    182.9411     464.443253806733     181.78445154781673   464.4685737788677    181.720867395401     9909.127      9290.025       88.52263         122.92908         13.692212    13.762259     0.0097017195    0.014370357      5.2655725       1         49              394        244.2674994432525    -22.98880335645277    460.99924    182.9912     460.88309767088595   182.0703337643887    460.91042724996805   182.00593096017838   18751.787     17893.66       135.06456        191.63275         12.993894    13.044752     0.007822194     0.011630554      6.8218107       3         47              0.08513644370864154   
  445        244.2252492842494    -22.98748190779278    967.9389     191.75824    967.7943838355847    191.47636529094308   968.0708284899592    191.79551902413368   1731.6183     1699.0732      82.45561         130.99982         15.58617     15.6067705    0.05171278      0.08373141       5.9586177       2         42              411        244.225246014158     -22.98756637650707    964.60016    190.89581    964.7131032007305    191.0673683150765    964.6697809696198    191.0517744012177    2534.7393     2451.949       81.13358         77.80842          15.166667    15.202722     0.034761395     0.03446236       5.3705077       0         51              0.30428043084801976   
  447        244.24117323555092   -22.987798105262442   778.15393    190.69144    778.0894877435625    190.71476337585452   778.0512430369854    190.736047655344     1286.5608     1228.9135      53.13053         48.536377         15.908725    15.958497     0.044848062     0.04289196       3.8323956       0         44              408        244.2411504465635    -22.987774420197617   775.09485    191.2704     775.0982202024667    191.04896486137218   775.1111575141549    191.06417573988438   4504.3174     4517.7607      79.05776         91.97696          14.542428    14.539192     0.019060986     0.022109842      5.2685738       0         40              0.11390528088020122   
  448        244.2913930821622    -22.988115329146623   179.7639     195.99226    179.96742748323234   196.0118604982418    179.68315932154655   195.9022687152028    43.678314     51.76385       9.168841         27.52679          19.581636    19.397234     0.22797038      0.5775091        0.5933642       0         26              412        244.29107569942445   -22.9880991264093     180.29164    196.56175    192.486748775618     185.58113940291105   180.44946119189262   196.52539363503456   57.91098      63.74291       13.026298        21.265518         19.269598    19.16542      0.24428113      0.36230466       1.0619167       0         31              1.0534572055710454    
  449        244.25229308830743   -22.987829705239104   645.66425    192.3829     645.4578483287409    192.1030932996897    645.631384074688     192.36416026949883   102.15518     115.524536     20.503223        48.712643         18.65915     18.525616     0.2179674       0.4579281        1.710199        0         32              413        244.25250714255668   -22.987928420309547   639.776      191.45483    639.9410551784104    191.53587543716097   640.0110851144418    192.2230042219162    246.37592     279.81274      36.82708         64.8891           17.697504    17.559332     0.16233003      0.25184542       2.6775587       1         116             0.7934354268404018    
  451        244.29823277192634   -22.989015911005776   98.09412     185.60225    98.10436529508715    185.39050604074697   98.37360006570816    185.51983439922333   978.8636      1190.7336      69.52752         144.28943         16.205496    15.992764     0.07713729      0.13159813       5.139603        0         25              414        244.29828024333122   -22.989028733626398   94.27773     185.88567    94.40270700383168    186.03179971517824   94.49422657489777    186.1283619403839    3396.6165     3579.4622      114.37733        174.39757         14.848884    14.791956     0.036569856     0.052911792      6.8411155       0         59              0.16395680192806447   
  452        244.2836746806661    -22.988882850626883   271.56702    184.62672    271.47365439040954   184.6384791209728    271.4793246984482    184.59130173921585   999.62976     990.41315      45.664036        54.403057         16.182703    16.19276      0.049609512     0.05965361       3.9317772       0         36              415        244.28371024220056   -22.988948178345318   267.85895    184.18709    267.98670514294747   184.42435798688365   267.9535290375352    184.36320611834526   3089.7852     3068.5833      72.634735        77.884636         14.951679    14.959155     0.02552971      0.027564093      5.06596         0         55              0.2630572617694863    
  454        244.23195085038418   -22.988427395493392   887.9004     180.79764    888.0613269652849    181.4548192283387    887.931055098772     181.09016793221235   174.36191     266.45734      30.422873        97.91373          18.078672    17.61823      0.18948656      0.39906693       2.6155367       0         59              420        244.23189547674397   -22.988419878314883   885.2095     181.13606    884.4587068213467    181.72122053249305   883.1174848079681    183.2431890964508    326.2018      557.6457       47.35176         53.087723         17.392784    16.810604     0.15764478      0.103386916      3.005749        2         107             0.18549847395189745   
  456        244.272000725701     -22.987333341740595   410.96567    202.5047     411.1334025576489    203.3006531701067    410.82749179005623   202.6580083668232    828.56085     1395.1104      64.57057         699.8215          16.38649     15.820779     0.08463306      0.54476416       6.0230813       0         30              383        244.27207194740535   -22.987281457786413   406.84302    203.55287    406.80471753145576   203.32550357056758   406.8018514961004    203.2316922545433    4802.391      9910.188       149.12303        1109.8157         14.4728565   13.6862955    0.03372229      0.121618256      9.834735        3         49              0.30100083224483043   
  459        244.2738877513502    -22.99008201885046    387.92587    167.28406    388.0780583487301    167.22600934899307   387.9482524394989    167.19516497850418   1323.7372     1134.0629      70.5119          66.83229          15.877796    16.045708     0.057848286     0.06399986       4.8429403       0         39              424        244.2737355486377    -22.990094182758288   386.44614    167.47119    384.97359553682907   167.2225374889198    384.85957872867584   167.1928770840168    4702.6504     4556.837       114.290504       132.33139         14.495644    14.529841     0.026393518     0.03153764       6.511917        0         51              0.5063062781926488    
  461        244.25559837647262   -22.990353349163655   605.76886    160.34467    606.5546280763267    160.20848495584886   606.5682432055473    160.02422391809523   7146.5815     6748.856       100.78654        112.86791         14.047054    14.109225     0.0153156       0.018162271      5.5066977       3         52              425        244.2558978872329    -22.990649444859887   598.8192     156.89244    602.5031549522264    159.55957707809074   602.8561100959778    159.68440532684326   33890.37      28466.426      157.65262        211.88945         12.35131     12.540668     0.0050518992    0.008083626      8.957197        2         59              1.4565301865925093    
  462        244.27083867726557   -22.9904067612372     424.18643    162.51169    424.1335458962929    162.4484034626162    424.16422213613987   162.47751945257187   732.3258      733.65906      37.87164         47.83566          16.52054     16.518564     0.056161616     0.07080881       3.5221248       0         63              431        244.27083699721177   -22.9904101798899     420.90955    162.83244    420.97251220174894   162.8336358597976    420.9850186193362    162.83943842351437   1751.0239     1684.7274      75.637146        86.70886          15.56827     15.610176     0.046910804     0.055893805      4.877763        0         57              0.013508004548345378  
  463        244.2673853402097    -22.990766490127275   465.25604    157.21011    465.4018297491676    157.14269955771374   465.3718717992306    157.07514828443527   1951.1438     1898.1594      69.27982         85.78976          15.456577    15.486469     0.038560916     0.049083166      4.701927        0         29              393        244.26741749822438   -22.9908075902644     461.56165    157.04054    461.7434673946998    157.1940783779864    461.72476145625114   157.2699664235115    3670.5295     3821.585       80.997055        124.49126         14.764679    14.720892     0.023964608     0.03537734       5.6083302       3         29              0.18234616926557481   
  464        244.225944321942     -22.96945349532842    963.3903     425.21124    963.5097715059685    425.766004240971     963.6848767399788    425.5678923726082    348.94025     393.24518      50.64866         75.506386         17.325422    17.195642     0.15763284      0.20852114       3.8097837       0         91              261        244.22595557267647   -22.96939407358706    959.96533    426.1843     960.077240540442     426.0905640855572    959.9470959305763    426.0554340519011    2071.0115     1979.1412      108.39189        149.07767         15.3860445   15.435308     0.0568387       0.08180232       7.0784993       0         38              0.2171443491180193    
  465        244.2804212645107    -22.991497886177978   309.79962    150.178      309.7770082207184    150.24025276750896   309.76628689467907   150.28720051050186   1762.2012     1685.0253      62.77638         61.098907         15.567162    15.615785     0.038687494     0.03937829       4.234029        0         43              433        244.28045037722126   -22.99151239486219    306.16556    150.39008    306.44142496014064   150.4638344247768    306.4296405017376    150.44667437672615   6511.6406     6391.226       90.564964        92.82785          14.142274    14.1625395    0.015104266     0.01577335       5.1467204       2         41              0.10971120811483373   
  466        244.2820021307773    -22.991074361853194   291.05103    155.95338    291.78097607356733   156.19278513284857   291.7725372314453    156.08977481722832   414.7869      396.53824      42.75783         42.412968         17.137737    17.186588     0.111949064     0.116156474      3.7190135       0         71              432        244.28193260082267   -22.991087291791008   288.59616    156.171      288.6005513216248    156.28143829062202   288.6200160086155    156.22957073152065   1283.6593     1259.6306      58.607464        63.86031          15.9053755   15.925892     0.04958302      0.055057645      4.317167        3         48              0.23507931460341167   
  467        244.29836571366235   -22.991463425616843   96.01919     153.95125    96.01403961488309    153.95942555659084   96.39064636826515    152.71606361865997   87.73999      74.770874      12.699225        234.91309         18.824306    18.997969     0.1571844       3.4119651        0.3916893       0         20              439        244.29809641363232   -22.991487593758244   95.96665     154.03307    95.96866910812686    154.03213694672257   95.25689005851746    154.19988563656807   94.97612      485.31497      14.621756        1028.152          18.732464    16.961441     0.16719177      2.3007183        0.39828613      0         13              0.896698473008429     
  469        244.2313136747933    -22.990913965377725   894.97815    148.49573    894.8490590890692    -15.91661615442402   893.7331355810165    148.1421049684286    2.2849293     87.5813        10.55193         139.11252         22.785118    18.826273     5.0152082       1.7249824        0.07892111      16        52              441        244.23102893962664   -22.990931844977432   895.00543    148.46376    895.0054453045925    148.46376597855001   894.1063152551651    148.48506742715836   -12.631304    59.885937      12.246226        520.3441          99.0         19.233189     99.0            9.436167         4.31622         0         28              0.9458165517741596    
  470        244.2353176900261    -22.991467185580333   847.16095    142.09671    847.11327858718      141.96958234769315   847.1240939721465    141.94262647628784   1435.3606     1283.2971      63.90289         54.936016         15.789898    15.911483     0.0483492       0.046490025      4.215231        0         45              440        244.23529899909957   -22.991456072752126   844.02985    142.50354    844.0528278848676    142.54770005004335   844.0556284412742    142.53804624080658   4687.9775     4593.926       86.934875        85.675644         14.499037    14.52104      0.02013902      0.020253647      5.173193        2         51              0.07373828860120561   
  471        244.26250666448874   -22.99051781501877    523.43066    159.51413    522.7551056190381    157.98430473521663   522.3621083498001    157.16662502288818   317.15274     330.06204      47.262436        40.952686         17.429129    17.38581      0.16183686      0.13474624       3.3901634       0         85              430        244.2625917338626    -22.99071381223856    519.0669     157.33603    519.0889175577636    157.31634812823384   519.1257618665695    157.303729981184     1041.9717     1021.7074      52.12304         67.017105         16.13186     16.153185     0.054325487     0.07123426       4.3428717       0         67              0.7598278501483186    
  472        244.2364169666689    -22.991250161011045   834.10913    145.11401    834.1097565089926    145.0506873990966    839.1600675582886    149.38253831863403   60.124657     55.46856       10.382912        117.70705         19.234669    19.322184     0.18754107      2.304546         0.35061496      0         53              442        244.23613369944255   -22.991272213627795   834.1252     145.04347    834.0155502925064    145.01544783514186   834.1326410621405    144.90228928625584   110.60122     263.6523       14.065549        1549.5496         18.5671      17.62392      0.13811047      6.3826895        0.50861204      3         28              0.9421075945521862    
  473        244.2495045844649    -22.992324149962563   677.96576    133.69069    678.0521227697216    133.64293762510886   678.0431910194457    133.64984920620918   7229.811      7192.603       71.78419         90.76065          14.034483    14.040086     0.0107828025    0.01370381       4.442172        3         53              437        244.24949454570464   -22.99233339510195    674.74725    133.87738    674.5467947103718    133.90067115593882   674.541222602129     133.93472597002983   30164.242     29902.105      122.4497         181.74548         12.477769    12.487246     0.0044085435    0.0066007255     5.997646        3         48              0.04705867240992087   
  474        244.2506110428597    -22.99220138467498    664.80884    135.48819    664.8265526215212    135.6138026606821    664.8188907504082    135.62094807624817   4414.567      4331.3066      65.177505        84.71066          14.570081    14.590754     0.01603391      0.02123973       4.470855        3         46              438        244.25057922320434   -22.992207900451117   661.85254    135.70895    661.9597129256764    135.68768512673083   661.9364043772221    135.73256519436836   19470.398     19365.85       99.344505        166.53624         12.953063    12.958909     0.0055411365    0.0093390355     5.52206         3         53              0.10802802474080571   
  476        244.3009509899131    -22.992501394931477   65.01055     140.99513    65.0115855459643     140.99599841787003   65.2721736729145     140.78692060709      189.44661     37.191963      13.395231        112.49221         17.988583    19.756178     0.07678797      3.2847564        0.4062269       0         42              448        244.30067724072788   -22.992530935304014   65.01083     141.01576    65.00857360300392    141.01687739118307   65.20434924960136    141.2420735657215    167.4012      30.578314      15.057516        62.942276         18.117104    19.962967     0.097684264     2.2354178        0.4058319       0         23              0.9134169169248092    
  478        244.25370149455512   -22.99212921902072    628.0048     137.00452    628.0043859336663    137.00462007841904   630.5687267780304    137.52881920337677   678.9322      34.1373        16.335249        27.429491         16.602736    19.849228     0.026129385     0.87260646       0.40844035      0         56              453        244.2534212455328    -22.99215061113064    628.0099     136.99393    628.010124479513     136.9936843464017    629.226242184639     135.52286732196808   662.27234     13.155506      17.751019        18.48445          16.623909    20.87873      0.029108277     1.5259095        0.40734214      0         77              0.9319355998680316    
  479        244.27327158688806   -22.992819321904385   394.71158    131.74315    394.7679823128064    132.01986669238443   394.63564652204514   132.08065374940634   499.86404     487.4094       33.08492         40.162792         16.935171    16.962566     0.07187999      0.08948698       3.2885804       2         49              449        244.2733077053826    -22.992810996175468   390.9833     132.2341     391.14276399786183   132.36042771248128   391.07919965684414   132.31395760178566   1970.3038     1900.399       75.213234        83.400185         15.440167    15.479388     0.041456334     0.04765978       5.1114287       3         44              0.123392069080354     
  480        244.26761996756935   -22.99294801470537    462.01712    129.021      462.014815649337     129.02037133751733   462.4538768827915    129.56996661424637   275.8443      25.247465      13.95924         26.812202         17.58064     20.176756     0.05495758      1.153306         0.4123765       0         70              455        244.26734163006148   -22.992972621436007   462.01846    129.0103     462.0173085727703    129.00986234866235   462.18680523335934   129.235126465559     276.21332     25.42537       15.689471        31.661491         17.57339     20.163332     0.06168698      1.352365         0.41402096      0         41              0.9266516628853849    
